Status,Assignment,Assignment Reason,Date Assigned,Application,POC,IT Manager,Shared Server,Priority,PCI,Score Range,MAX Sev,Asset Risk,Due Date,QID,Remediation Notes,GRC,GRC Expiration,Server Name,IP,Port,Title,Exploit Sources,OS,Asset Family,Asset Tags,Data Source,Instance,First Detected,Last Detected,Last Assignment Update,Reopened,Sev Low,Sev Medium,Sev High,Sev Critical,"SLAMonth
Low","SLAMonth
Medium","SLAMonth
High",SLAMonth Critical,"Met SLA
Low","Met SLA
Medium","Met SLA
High","Met SLA
Critical",Vuln ID,TotalCVEs,Results,Application SVP,Overdue Total CVEs
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-02-03
Unknown",2026-02-03 00:00:00,MED D WEB - CVSCAREMARKMYD.COM,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Chandran, Sugu","MED D WEB - CVSCAREMARKMYD.COM, MED D WEB - MEDICAREPARTDPORTAL.COM (NEJE), MED D WEB - RXMEDICAREPLANS.COM (NEJE), MED D WEB - SILVERSCRIPT.COM, MED D WEB - SILVERSCRIPT.COM (CLIENTS), MED D WEB - SILVERSCRIPTAGENTPORTAL.COM",,,High Risk (60-79),66,"T2, AppEx, AppEX_SNOW",2026-03-06 00:00:00,105961,,,,PAZ1MDDTDW10V.corp.cvscaremark.com,10.249.136.13,,EOL/Obsolete Software: Qualys Cloud Agent Detected,,Windows Server 2016 Standard,Windows,"Cloud Agent,OS.WinServer,VAE_MSB_AutoTag_AGENT_Win2016,Internal IP Range,HCB_ASSETS,VAE_All_Assets","CrowdStrike, Qualys_CSAM, ServerPatch, SNOW",CLD,2026-02-03 00:00:00,2026-08-28 00:00:00,2026-02-03 00:00:00,,0,0,1,0,,,2026-03-01 00:00:00,,0,0,0,0,225180715_105961,1,C:\Program Files\Qualys\QualysAgent\QualysAgent.exe  Version is  5.3.0.15,"Pal, Pushpendu",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James","EDI Gateway, Real Time Eligibility Services",,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,avediw1q.aetna.com,167.69.38.230,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-11-10 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243156508_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,ec5p.iwhouse.aetna.com,167.69.38.149,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,FIM_Required,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,FIM - HCB to Cloud (All Asset) By IP,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,EDI Gateway ---8FE5979F482D24B1,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2025-11-10 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243143404_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,ec2p.iwhouse.aetna.com,167.69.210.92,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,FIM_Required,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,FIM - HCB to Cloud (All Asset) By IP,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,EDI Gateway ---8FE5979F482D24B1","Qualys_CSAM, SNOW",CLD,2025-11-10 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243156114_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James","EDI Gateway, Real Time Eligibility Services",,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,ecd-cellmgr.iwhouse.aetna.com,167.69.38.147,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,tagset_2982450,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,All Aetna Domains","Qualys_CSAM, SNOW",CLD,2025-11-11 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243141567_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,aepbtm1p.iwhouse.aetna.com,167.69.210.85,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-11-11 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243159907_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,ecp-app-1.iwhouse.aetna.com,167.69.210.93,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,FIM_Required,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,FIM - HCB to Cloud (All Asset) By IP,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,EDI Gateway ---8FE5979F482D24B1","Qualys_CSAM, SNOW",CLD,2025-11-11 00:00:00,2026-08-20 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243216396_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,ec4p.aetna.com,167.69.38.148,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,All Aetna Domains,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,EDI Gateway ---8FE5979F482D24B1","Qualys_CSAM, SNOW",CLD,2025-11-11 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243159710_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,EDI Gateway,"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Willis, James",,,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,mx1p.iwhouse.aetna.com,167.69.210.48,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.2 TL5,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,All Aetna Domains,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-11-10 00:00:00,2026-08-27 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,243136778_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Frank, Nathan",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,CLINICAL AUTHORIZATION SYSTEM (CAS),"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Voorakarnam, Vinay",,,,Medium Risk (40-59),42,"EDR, T1, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,paz1caswta10v.caremarkrx.net,10.94.52.131,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.3 TL4,AIX,"PBM_Assets,Internal IP Range,VAE_All_Assets,OS.AIX,Cloud Agent,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-11-11 00:00:00,2026-08-28 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,225282635_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Pal, Pushpendu",1
Overdue (60+ Days),EIS_Security Technology Services,"4_Title Search:%Qualys Cloud Agent% ApplicationMatch:_Rule:3828360_2026-01-06
Unknown",2026-01-06 00:00:00,CLINICAL AUTHORIZATION SYSTEM (CAS),"Bott, Brandon; Gerrick, Ryan; Twyman, Timothy; Sanchez, Manuel","Voorakarnam, Vinay",,,,Medium Risk (40-59),42,"EDR, T1, AppEx, AppEX_SNOW",2026-04-06 00:00:00,385778,,,,paz1casata11v.caremarkrx.net,10.94.52.125,,Qualys Cloud Agent Local Privilege Escalation Vulnerability,,AIX 7.3 TL4,AIX,"VAE_MSB_AutoTag_AGENT_AIX,PBM_Assets,Internal IP Range,VAE_All_Assets,OS.AIX,Cloud Agent,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-11-10 00:00:00,2026-08-28 00:00:00,2026-01-06 00:00:00,,0,1,0,0,,2026-04-01 00:00:00,,,0,0,0,0,225265036_385778,1,qualys-cloud-agent.rte_4.20.2.3,"Pal, Pushpendu",1
