Status,Assignment,Assignment Reason,Date Assigned,Application,POC,IT Manager,Shared Server,Priority,PCI,Score Range,MAX Sev,Asset Risk,Due Date,QID,Remediation Notes,GRC,GRC Expiration,Server Name,IP,Port,Title,Exploit Sources,OS,Asset Family,Asset Tags,Data Source,Instance,First Detected,Last Detected,Last Assignment Update,Reopened,Sev Low,Sev Medium,Sev High,Sev Critical,"SLAMonth
Low","SLAMonth
Medium","SLAMonth
High",SLAMonth Critical,"Met SLA
Low","Met SLA
Medium","Met SLA
High","Met SLA
Critical",Vuln ID,TotalCVEs,Results,Application SVP,Overdue Total CVEs
Due in 30 Days,HCD_Health Care Delivery,"4_Title Search:% ApplicationMatch:_Rule:3794278_2026-06-08
Unknown",2026-06-08 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Medium Risk (40-59),48,EDR,2026-09-06 00:00:00,38794,,,,oshcmxl4103xz5.oakstreet.local,10.127.128.65,3389,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,Windows 2016/2019/10,Windows,,"Qualys_CSAM, SNOW",HCD,2025-11-03 00:00:00,2026-08-24 00:00:00,2026-06-08 00:00:00,,0,1,0,0,,2026-09-01 00:00:00,,,0,1,0,0,1006409506_38794_3389,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery,"4_Title Search:% ApplicationMatch:_Rule:3794278_2026-06-08
Unknown",2026-06-08 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Medium Risk (40-59),48,EDR,2026-09-06 00:00:00,38628,,,,oshcmxl4103xz5.oakstreet.local,10.127.128.65,3389,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server supports Transport Layer Security (TLSv1.0),,Windows 2016/2019/10,Windows,,"Qualys_CSAM, SNOW",HCD,2025-11-03 00:00:00,2026-08-24 00:00:00,2026-06-08 00:00:00,,0,1,0,0,,2026-09-01 00:00:00,,,0,1,0,0,1006409506_38628_3389,1,TLSv1.0 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),32,EDR,2026-09-06 00:00:00,70000,,,,XC-DE1685,10.120.59.8,,NetBIOS Name Accessible,,"Xerox VersaLink B405; System 38.81.91, Controller 1.96.3, IOT 2.10.0, ADF 1.0.10, Fax 104.8.0, Panel 91.16.11, Boot 11.1.234, Contents 5.0.0, Plugin 4.0.2, RSEP 1.8.25",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952600272_70000,1,XC-DE1685,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,10.120.66.236,10.120.66.236,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink C620; SS 120.026.014.16700, NC 120.026.16700.902950v1, UI 120.026.16700, ME 221.146, CC 120.026.16700, FI 000.000.000, OS 221.146, SU 003.012",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952614858_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),34,EDR,2026-09-06 00:00:00,38628,,,,10.120.66.236,10.120.66.236,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server supports Transport Layer Security (TLSv1.0),,"Xerox VersaLink C620; SS 120.026.014.16700, NC 120.026.16700.902950v1, UI 120.026.16700, ME 221.146, CC 120.026.16700, FI 000.000.000, OS 221.146, SU 003.012",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952614858_38628_443,1,TLSv1.0 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),34,EDR,2026-09-06 00:00:00,38628,,,,10.120.66.245,10.120.66.245,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server supports Transport Layer Security (TLSv1.0),,"Xerox AltaLink C8145; SS 122.010.035.21000, NC 122.010.21000, UI 122.010.21000, ME 032.045.000, CC 122.010.21000, DF 023.026.000, FI 000.000.000, FA 000.000.000, SC 016.024.015, SU 122.010.21000, OS 122.035.20400",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952617612_38628_443,1,TLSv1.0 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,10.120.66.245,10.120.66.245,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox AltaLink C8145; SS 122.010.035.21000, NC 122.010.21000, UI 122.010.21000, ME 032.045.000, CC 122.010.21000, DF 023.026.000, FI 000.000.000, FA 000.000.000, SC 016.024.015, SU 122.010.21000, OS 122.035.20400",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952617612_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,XC-8D5D2B,10.120.59.2,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink C605; System 62.81.91, Controller 1.96.3, IOT 1.51.0, IOT2 1.30.0, ADF 45.17.1, Fax 104.8.0, Panel 155.116.11, Boot 11.1.234, Contents 5.0.0, Plugin 4.0.2, RSEP 1.8.25",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952609747_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,10.120.64.234,10.120.64.234,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink B415; SS 120.029.014.16700, NC 120.029.16700.902950v1, UI 120.029.16700, ME 221.146, CC 120.029.16700, DF 221.146, FI 000.000.000, FA 003.020.015, OS 221.146, SC 221.146, SU 003.012",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952603198_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),34,EDR,2026-09-06 00:00:00,38628,,,,10.120.66.237,10.120.66.237,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server supports Transport Layer Security (TLSv1.0),,"Xerox VersaLink C620; SS 120.026.014.16700, NC 120.026.16700.902950v1, UI 120.026.16700, ME 221.146, CC 120.026.16700, FI 000.000.000, OS 221.146, SU 003.012",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952645841_38628_443,1,TLSv1.0 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,RIOBRAVO-LAB,10.120.59.9,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink B400; System 37.81.91, Controller 1.96.3, IOT 2.10.0, Panel 91.16.11, Boot 11.1.234, Contents 5.0.0, Plugin 4.0.2, RSEP 1.8.25",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952606273_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,10.120.66.237,10.120.66.237,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink C620; SS 120.026.014.16700, NC 120.026.16700.902950v1, UI 120.026.16700, ME 221.146, CC 120.026.16700, FI 000.000.000, OS 221.146, SU 003.012",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952645841_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),20,EDR,2026-09-06 00:00:00,38794,,,,CAMBRIA-LAB,10.120.43.5,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server Supports Transport Layer Security (TLSv1.1),,"Xerox VersaLink B400; System 37.81.91, Controller 1.96.3, IOT 2.10.0, Panel 91.16.11, Boot 11.1.234, Contents 5.0.0, Plugin 4.0.2, RSEP 1.8.25",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952607254_38794_443,1,TLSv1.1 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),34,EDR,2026-09-06 00:00:00,38628,,,,10.120.51.15,10.120.51.15,443,Secure Sockets Layer/Transport Layer Security (SSL/TLS) Server supports Transport Layer Security (TLSv1.0),,"Xerox AltaLink C8145; SS 122.010.035.21000, NC 122.010.21000, UI 122.010.21000, ME 032.045.000, CC 122.010.21000, DF 023.026.000, FI 000.000.000, FA 000.000.000, SC 016.024.015, SU 122.010.21000, OS 122.035.20400",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952600276_38628_443,1,TLSv1.0 is supported,,0
Due in 30 Days,HCD_Health Care Delivery_OSH,"4_Title Search:% ApplicationMatch:_Rule:3794278_2025-09-06
Unknown",2025-09-06 00:00:00,OakStreet Health (OSH),"Gassmann, Joseph",,,,,Low Risk (1-39),32,EDR,2026-09-06 00:00:00,70000,,,,RIOBRAVO-LAB,10.120.59.9,,NetBIOS Name Accessible,,"Xerox VersaLink B400; System 37.81.91, Controller 1.96.3, IOT 2.10.0, Panel 91.16.11, Boot 11.1.234, Contents 5.0.0, Plugin 4.0.2, RSEP 1.8.25",OTHER,OSH - Clinic Group 01,Qualys_CSAM,HCD,2025-09-05 00:00:00,2026-08-22 00:00:00,2025-09-06 00:00:00,,1,0,0,0,2026-09-01 00:00:00,,,,1,0,0,0,952606273_70000,1,RIOBRAVO-LAB,,0
